Hotel,link,review
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,We really enjoyed the hotel.  It was very clean.  The rooms were well equipped.  We also particularly noticed the light control from bed.  The staff at the reception were very helpful and friendly.  On our next trip to Lisbon we will definitely come back to the Inspira.  Thank you for the nice weekend.
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Looking from th outside, the hotel seems small, but what a surprise to discover the smart, big and clean hotel it is! Staff is very nice and the rooms are cosy. It is in the city center and easy to walk everywhere."
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,We stayed at the Inspira Liberdade in late November. The location is great and the hotel staff were extremely welcoming and helpful. The room (a corner suite on the first floor) was absolutely huge and incredibly good value for money given its size. The hotel was immaculately clean and offered excellent walking access to some of the most popular areas of Lisbon. And in addition to all this there were free sweets available in the lobby!!! We will absolutely stay here again when we next visit this wonderful city.
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Just spent 3 pleasant nights at Inspira Liberdade. The hotel is well located and offers easy access to downtown. We were checked in by Gonzalas who was very nice, friendly and gave us lots of information on getting around and things to try. Despite my many questions he was patient and always had a smile. Although Gonzalas was 5star…the hotel fell short of this. I like unusual hotel rooms but I agree with some of the other reviews on the design flaws with the walk-in shower, very dim lighting in toilet and inadequate extraction for unwanted smells. I was also looking forward to the steam room, sauna and jacuzzi but these were a let down as there was no steam, sauna not very hot and jacuzzi lukewarm with no working jets. For 3nights it was ok….for longer stay, I’d want a little"
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"I was quite surprised when I saw they had wall to wall carpet in the bathroom and inside the toilet room. Not surprisingly, the smell of urine in the toilet room was quite present  Apart from that, the hotel was very nice."
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or{}-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,We really enjoyed the hotel.  It was very clean.  The rooms were well equipped.  We also particularly noticed the light control from bed.  The staff at the reception were very helpful and friendly.  On our next trip to Lisbon we will definitely come back to the Inspira.  Thank you for the nice weekend.
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or{}-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Looking from th outside, the hotel seems small, but what a surprise to discover the smart, big and clean hotel it is! Staff is very nice and the rooms are cosy. It is in the city center and easy to walk everywhere."
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or{}-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,We stayed at the Inspira Liberdade in late November. The location is great and the hotel staff were extremely welcoming and helpful. The room (a corner suite on the first floor) was absolutely huge and incredibly good value for money given its size. The hotel was immaculately clean and offered excellent walking access to some of the most popular areas of Lisbon. And in addition to all this there were free sweets available in the lobby!!! We will absolutely stay here again when we next visit this wonderful city.
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or{}-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Just spent 3 pleasant nights at Inspira Liberdade. The hotel is well located and offers easy access to downtown. We were checked in by Gonzalas who was very nice, friendly and gave us lots of information on getting around and things to try. Despite my many questions he was patient and always had a smile. Although Gonzalas was 5star…the hotel fell short of this. I like unusual hotel rooms but I agree with some of the other reviews on the design flaws with the walk-in shower, very dim lighting in toilet and inadequate extraction for unwanted smells. I was also looking forward to the steam room, sauna and jacuzzi but these were a let down as there was no steam, sauna not very hot and jacuzzi lukewarm with no working jets. For 3nights it was ok….for longer stay, I’d want a little"
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or{}-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"I was quite surprised when I saw they had wall to wall carpet in the bathroom and inside the toilet room. Not surprisingly, the smell of urine in the toilet room was quite present  Apart from that, the hotel was very nice."
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or5-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"This is my 3rd trip to Lisbon and I was happy to find the Inspira Liberdade Hotel which had been recommended by my nieces. The hotel is modern, clean and super well located 2-mins off Avda. Liberdade walking. There is room service and a great lobby restaurant and bar. Clientele was young tech executives mainly and some tourists. The front desk staff were always helpful and very lovely. For those renting a car, there is a garage underneath. Would definitely stay here again."
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or5-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Breakfast was very monotonous, the same every day. The breakfast staff is understaffed. The staff barely manages to clear the tables and you have to wait longer, up to 20 minutes, until the tables are cleaned and you can have breakfast. The solution with the open bathroom is not optimal. When you shower, the water splashes to the head of the double bed and you can't shut off the toilet. This led to embarrassing situations during the night."
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or5-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"We felt safe and enjoyed exploring the city from the hotels good location. The staff was always helpful, efficient and pleasant. The front desk kindly printed our COVID test results for us. They were also helpful with directions and recommendations for restaurants. The kitchen and bar were closed, but we did enjoy the hearty breakfast. The fresh orange juice and scones were delicious  The room we had was a bit tight but workable. The sliding glass door that serves as the main bathroom door and closet door made the room awkward. You couldn’t access the closet, safe etc. without closing the bathroom door…and when we would open the bathroom door without knowing the other person was in the closet we crashed a couple times. Not a big deal, but a definite design flaw. Bathroom was"
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or5-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,The customer service (front desk) was fantastic. I really appreciate their attentiveness. I thought the breakfast was a tad over price to have more than one day but it was very enjoyable during my first day. The remainder of my meals where at the local restaurants. There were so many great places to eat within walking distance.  I love the décor of the hotel. And you can't beat getting daily free parking!!  There is only one thing I would ask them to change and that would be to change the lighting at the front of the hotel from boring white lights to lavender color light bulbs.  Could be as easy as replacing the glass coverings. The purple/lavender light will really make the hotel look more attractive (and romantic) at night time. It would be the only hotel like that the
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or5-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,Well situated luxury hotel with excellent facilities. Room was very spacieus with a touch of design. Breakfast was perfect. Friendly personel. Service of reception desk was adequate. Overall a comfortable hotel for one or more nights.
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or10-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"We had a great time in Lisboa, the hotel is from walking distance to some of the main attraction in the city. The streets nearby are full of nice and local eatery and international shops I would go back in a heart beat !"
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or10-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Inspira Liberdade provided an excellent room in a location with easy access to Lisbon. The staff was very helpful, and provided a room with a desk when the first room lacked one. The breakfast included an abundance of options, and the bartender offered excellent recommendations for a relaxing drink."
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or10-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"The most conscious structure we found in Lisbon regarding celiac people and environment. Only flaw was .... the restaurant was closed (this is the only reason I put ""poor"" on service) and we had to search for gluten free food outside (not easy at all in Lisbon. Nicely designed and comfortable . We don't usually watch TV but as it was not working we couldn't access to the hotel menu and price list for spa, and all the information which is usually printed on paper...(so ""average"" on rooms) On the other side, the people at the desk were the nicest and more helpful that I have encountered since a long time!"
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or10-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Very confortable hôtel ,very professional receptionist , Very confortable Room ,dirty breakfast too noisy .excellent stay we will be black with pleasuru on our next trip toi Lisbonne . We recommend thaïs hôtel to our friends ."
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or10-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Great hotel. Amazing staff, they go above and beyond. The hotel is really nice and the rooms were really clean. Location is not that close to sights but very easy access. Also, parking is free and the lot is right next to the hotel."
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or15-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Our stay at Inspira Liberdade Boutique Hotel was for 1 night to celebrate our 9th wedding anniversary. We were welcomed with sparkling wine and chocolate mousse, they were delicious. We didn't drink it all as it wasn't our favourite type of sparkling wine. It was a lovely and quiet night. The breakfast was delicious, and although they don't have Eggs Royale on the menu, they made them for us, and they were wonderful. We don't give the 5 stars as there were no instructions for connecting the smartphone to the room's sound system, and the shower head had a problem which led to some of the water coming out of the pipes and not the shower head.  We could not fail to thank the impeccable hotel staff as they provided us with a special night and morning. THANK YOU VERY MUCH! How nice"
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or15-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"I found Inspira Liberdade from booking.com and I looked to their own website if they have any offer. The offer was really great, breakfast and parking included at the same price where booking.com has the room and without paying!  So, in terms of price was really great.  We arrived and the staff at the reception was really helpful with excellent English.  The room also was really clean with excellent ametities.  TV infotrainment system needs to be upgraded, was freezing lots of times.  About breakfast, everything was inadequate. We are in covid era, but I would prefer a buffet with everything in bag/covered. The offered breeakfast was poor with little quantities (one small piece of cake for a couple for example) with only a few typical european things, nothing"
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or15-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Great staff, nice breakfast. Felt welcome and appreciated. Our room was good and quite, the bed was nice. The only contra for me is the airco that somehow I could not shut down in the night and delivers me a sort of headache in the morning. Otherwise I can recommend the hotel to everyone who wants to experience Lisbon from the centre. The parking included on site, is also an important plus in Lisbon."
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or15-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Incredible experience at this hotel. The room was modern, bright, well-designed, comfortable and elegant. The rainfall shower with a waterfall drain (unique design I've never seen before) made it mandatory to enjoy the shower daily. Lobby is expansive, spacious and impressive, with a contemporary use of wood beams lining a gorgeous marble staircase. You'd never know what was waiting inside from the entrance on the street.   Service was excellent! Staff was accommodating, helpful, friendly, informative, patient, polite and pleasant in all instances. Felt like a welcome place to come ""home"" to while in Lisbon. Advice from staff and recommendations for sites were stellar and accurate. Everyone went above and beyond expectations!  Value at this hotel is substantial: great location"
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or15-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Hotel is nice, modern and well maintained. The only bad point would be the noise of door slapping, could be something to do here. The location is ideal close to the biggest avenue in Lisbon and car park that isn't difficult to enter/park. Breakfast is good, and well adapt with the Covid rules.  I will return for sure."
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or20-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"After staying a few nights, we had such a  wonderful time, we ended up  changing plans and came back for another stay. It was such a nice experience, EVERYONE at the hotel was  incredibly helpful, friendly, and made us feel almost as if we were at home! This is a unique place, managed by people who really care about what they do. I can only say this is a place not to miss.  I know I will come back again."
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or20-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"I enjoyed a stay at this hotel for two nights as part of a business meeting. The staff were excellent and accommodating, the room was well set up and comfortable. We are in the restaurant for lunch and dinner and it was a pleasant experience. I would stay again at this hotel if I was visiting."
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or20-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,It’s a modern and very friendly hotel with great amenities. The breakfast is very complete and the whole staff is extremely friendly and helpful. Also the garage is very good and important to have there. It will be ‘my’ hotel in Lisbon from now on.
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or20-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"My family and I have visited your hotel many times since 2018 and enjoy its beautiful design and central location. The rooms are comfortable - firm beds and powerful walk-in showers. Your food is excellent and your dinners rank, in my opinion, as the finest food in Lisbon! The real reason we return, however are your friendly and very helpful staff who create a welcoming environment while offering a superb, professional service."
Inspira Liberdade Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d1580631-Reviews-or20-Inspira_Liberdade_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Absolutely fascinated by hotel interior. Staff is lovely. Food was delicious. We enjoyed it!  City is breathtaking. Love every corner of it. Must visit: Alfama, Time Out Market, ride the tram 28, Sintra, etc."
Brown's Central Hotel,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"While the hotel is centrally located and the room offer a decent amount of amenities. My experience at the Brown Central Hotel was tainted by staff's indifference attitude. I made a reservation via my amex platinum for a full/queen bed in superior double room. Upon check in, the staff claim I have requested a double room which I didn't. Once that issue was clear, they ask if my husband was staying with me at the hotel that we needed 1 bed. That really made me and my husband super uncomfortable considering Portugal is a pretty open country. After that incident, I notice little things here and there that the staff never say thank you or you welcome when you thank you for giving your key. They never asked how was my stay at check out or even a simple thank you for staying with us."
Brown's Central Hotel,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"I was delighted to find the location in the middle of everything.  I booked the Brown Hotel, but was upgraded to the Brown Central Hotel.  The front desk staff are respectful and helpful. The room was big and well appointed with a large bathroom.   The only thing I did not like was the dark room, dark hallway, dark stairwell.  When I was there, the auto light did not go on in the stairwell and it was not only scary but dangerous. Hopefully this is fixed.  The black out shades did not open, there was no way to get light in the room."
Brown's Central Hotel,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"We arrived very late (11 pm) and checked in without issue.  Room service was not available but our Junior Suite had Tea and Coffee making facilities and limited Mini Bar.  The room was stylish and the bed very comfortable.  The room overlooked quite a busy thoroughfare and was opposite another Hotel which was rather lively at night.  The Hotel is extremely well located, not far from the sea front and not far from the main Square.   The breakfast buffet was adequate offering a selection of hot food, pastries, cereal, yogurt and randomly green beans!  Cheese, tomato, sliced turkey were also available. Coffee excellent.  Staff friendly and helpful and Covid measures in place although no one seemed to take much notice of the “one way” system and not everyone followed the wearing a"
Brown's Central Hotel,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Very helpful and friendly staff and great location . Room was lovely , clean and well equipped . Bed very comfortable. No view from room as window looked out directly onto another building but at least was quiet. Breakfast was ok but nothing special. Would definitely go again."
Brown's Central Hotel,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Our third time of staying and this place just gets better. Ideally placed in the Baixa for all the sights of Lisbon, the hotel has marvellous, modern, comfortable runs. Cleanliness is absolutely fantastic.  The beds are excellent and guaranteed to give a good night sleep. The lounge and bar area are really comfortable, pleasant places to be, and remind me of Rock's Cafe in Casablanca.  Breakfasts are of very high quality. But surpassing everything are the staff, who are polite, friendly, informed and very, very helpful."
Brown's Central Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-or{}-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"While the hotel is centrally located and the room offer a decent amount of amenities. My experience at the Brown Central Hotel was tainted by staff's indifference attitude. I made a reservation via my amex platinum for a full/queen bed in superior double room. Upon check in, the staff claim I have requested a double room which I didn't. Once that issue was clear, they ask if my husband was staying with me at the hotel that we needed 1 bed. That really made me and my husband super uncomfortable considering Portugal is a pretty open country. After that incident, I notice little things here and there that the staff never say thank you or you welcome when you thank you for giving your key. They never asked how was my stay at check out or even a simple thank you for staying with us."
Brown's Central Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-or{}-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"I was delighted to find the location in the middle of everything.  I booked the Brown Hotel, but was upgraded to the Brown Central Hotel.  The front desk staff are respectful and helpful. The room was big and well appointed with a large bathroom.   The only thing I did not like was the dark room, dark hallway, dark stairwell.  When I was there, the auto light did not go on in the stairwell and it was not only scary but dangerous. Hopefully this is fixed.  The black out shades did not open, there was no way to get light in the room."
Brown's Central Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-or{}-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"We arrived very late (11 pm) and checked in without issue.  Room service was not available but our Junior Suite had Tea and Coffee making facilities and limited Mini Bar.  The room was stylish and the bed very comfortable.  The room overlooked quite a busy thoroughfare and was opposite another Hotel which was rather lively at night.  The Hotel is extremely well located, not far from the sea front and not far from the main Square.   The breakfast buffet was adequate offering a selection of hot food, pastries, cereal, yogurt and randomly green beans!  Cheese, tomato, sliced turkey were also available. Coffee excellent.  Staff friendly and helpful and Covid measures in place although no one seemed to take much notice of the “one way” system and not everyone followed the wearing a"
Brown's Central Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-or{}-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Very helpful and friendly staff and great location . Room was lovely , clean and well equipped . Bed very comfortable. No view from room as window looked out directly onto another building but at least was quiet. Breakfast was ok but nothing special. Would definitely go again."
Brown's Central Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-or{}-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Our third time of staying and this place just gets better. Ideally placed in the Baixa for all the sights of Lisbon, the hotel has marvellous, modern, comfortable runs. Cleanliness is absolutely fantastic.  The beds are excellent and guaranteed to give a good night sleep. The lounge and bar area are really comfortable, pleasant places to be, and remind me of Rock's Cafe in Casablanca.  Breakfasts are of very high quality. But surpassing everything are the staff, who are polite, friendly, informed and very, very helpful."
Brown's Central Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-or5-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"The staff at the Brown Central Hotel was SO nice! Miguel was especially so accommodating to our needs. Originally we had a very small room, and we asked him if we could get a bigger room and he was able to make that happen. The room was at the top floor and had an AMAZING view. The room was also nicely decorated, very cozy.  Also, when I needed to print out some documents for travel, the front desk staff let me use their computers to do so. Everyone who worked there were amazing. The bar also had really good drinks and there was outdoor seating. The hotel itself was in a GREAT location. Right in the middle of downtown Lisbon and there were so many restaurants and shops around the hotel. I highly recommend this hotel and would absolutely stay here again."
Brown's Central Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-or5-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"In the heart of Lisbon, perfectly placed for all areas.  This is a small, stylish, well-managed, friendly hotel, with well-sized and appointed, comfortable rooms and efficient bathrooms.  Good breakfast."
Brown's Central Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-or5-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"I was here for two nights. The hotel was fine, small room, which is normal for the area. My room did have a small table which I was able to rearrange the coffee maker and lamp and use as a working desk. Bathroom was nice. The room decorations where eclectic and kind of cute. I could not figure out how to use the Fender music station. Wifi was ok, but SHOULD be secured. it was open Wifi. TV could not receive BBC or CNN or a few other international channels, but hey, in Lisbon, there are other things to do rather than watch TV right!. Also, the door was EXTREMELY hard to open. So I asked the front desk clerk and he gave me instructions which worked. I opted for their breakfast one morning, was nothing special for me. There were some fruits and some pastries that were ok. You had"
Brown's Central Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-or5-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Booked the hotel for a work group attending a conference at FIL. First trip out after the pandemic so wanted to make everyone comfortable, which was achieved extremely well by Browns Central.  Rooms well equipped, friendly staff, decent breakfast and that free cocktail the first night went down very well.  The location was great for everything, including metro and bike hire from Rossio square."
Brown's Central Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-or5-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,We are in the midst of a pandemic and when medical challenges arise - you would expect a hotel to understand. We made a reservation 1 day prior and tried to cancel due to the covid and they said pay 100%. Heartless and soulless.
Brown's Central Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-or10-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"They cancelled our booking but still haven’t refunded our money, £881 complete con and they don’t respond to phone calls or email. I appreciate times are hard but this is not on. They should have someone dealing with this."
Brown's Central Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-or10-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"We stayed here for a week while in Lisbon, the hotel staff were all super helpful and friendly. Checked us in with no problems and we’re always there to offer a friendly greeting!  Our room was spectacular, there was everything we needed and more! To intoning broads to coffee machines!   I would highly recommend staying here, it’s within walking distance of all major tourists attractions, great drinks in their bar and super comfy!"
Brown's Central Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-or10-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Hotel is centrally located within walking distance of almost all tourist attractions. Room was well equipped. Due to COVID, breakfast only served in the room at no additional charge. Worked all week in the cafetaria with a limited noise nuisance due to music but otherwise had a very comfy stay."
Brown's Central Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-or10-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"The location of this hotel is ideal to explore the most important attractions Lisbon has to offer on foot. Connection to public transportation is great as well. The rooms, though they are quite small, are beautifully decorated and have everything one needs. Most of all, the staff at the reception were lovely and helpful for any query one might have. Would definitely stay there again!"
Brown's Central Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-or10-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"They have gone all in to be a real genuine design hotel, and they have successfully manged the task. Very fresh rooms, and especial the bath, with a lot of toys, plenty of details and decorations. But not so big...at all. High standard on everything though. Very good location, but on a very touristic street but a few streets away it calms down. And thank god for that. Plenty of really good places to eat and drink just in the local neighborhood. Breakfast was decent and staff quick responsive and helpful. Have tried a few Browns and this is at the top. Recomended and may return."
Brown's Central Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-or15-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,We had a long weekend at this hotel and it was just wonderful.  We were 5th floor in a fantastic attic room ... very clean and spacious.  It had lots of little personal touches that you do not get in many hotels.  The breakfast was good.  The hotel bar staff are fabulous and very attentive ... I recommend the spiced margarita 👍. The location is very central and most areas are walkable.  Loved it ... will stay again on our next visit to lovely Lisbon 👏👏
Brown's Central Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-or15-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"We chose this for the location, but it was wonderful in every way -- clean, comfortable,   pleasant, sophisticated but not pretentious; super- helpful staff gave us great recommendations for restaurants, fado, everything.  Couldn't have been more delighted with our stay."
Brown's Central Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-or15-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"The location of this hotel is excellent. The rooms are quite small but nicely appointed. The corridors are painted black, so bring a flashlight! The breakfast is excellent. The staff is friendly and helpful. Personally, I would go for something with more natural light as I found this hotel too dark for my tastes. It's really not a good choice for children or the very elderly. One poor women was completely befuddled by the clever light switches and found the black corridors very confusing, as did I after a couple of drinks from the famous bar."
Brown's Central Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7109188-Reviews-or15-Brown_s_Central_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Just returned from the browns central hotel in lisbon where me and my family stayed for 4 nights, I've stayed here on two other occasions prior to this trip but i can honestly say that I won't be staying here again nor recommending to any family or friends. Unfortunately we arrived in lisbon under difficult circumstances as the coronavirus was starting to escalate, therefore the hotel had started to put things in place to help avoid the spreading of the virus, ie hand sanitizer in the reception area and dining room and asking people to only sit 2 persons to a table and at every other table. On our arrival we had to wait for our room to be cleaned so we sat in the bar area having a drink, we all sat around a table only for my partners son being told abruptly by a member of the"
