Hotel,link,review
Tamarack Lodge and Resort,https://www.tripadvisor.com/Hotel_Review-g60791-d78121-Reviews-or10-Tamarack_Lodge_and_Resort-Mammoth_Lakes_California.html#REVIEWS,"5 stars!!! Dave and Brian are the epitome of wonderful, upstanding, extremely helpful, respectful, and just fabulous all around human beings who make your stay at Tamarack Lodge a cut above. What a wonderful reprieve from city life. The twin lakes are gorgeous and serene and the cabins are perfect. This was our second summer back with our family and it seems we will have to make it an annual summer family trip. Thank you Tamarack Lodge! You never disappoint!"
Tamarack Lodge and Resort,https://www.tripadvisor.com/Hotel_Review-g60791-d78121-Reviews-or10-Tamarack_Lodge_and_Resort-Mammoth_Lakes_California.html#REVIEWS,"My wife and I stayed for a couple of nights in one of the studio cabins. We loved it. Site is very quiet and great location across from the lake. Our cabin, while quite old, was very clean, well maintained and quaint. It was really nice. Staff was very friendly and very helpful. Even little things were no problems. We will definitely be back. Thanks for a wonderful couple of days."
Tamarack Lodge and Resort,https://www.tripadvisor.com/Hotel_Review-g60791-d78121-Reviews-or10-Tamarack_Lodge_and_Resort-Mammoth_Lakes_California.html#REVIEWS,"We were nervous about going anywhere right now but we are very happy we did.  Tamarack was practicing “safe” tourism with 24 hours between stays, required masks, all personnel masked and gloved, no housekeeping (if you needed something they would bring to you).  They have eliminated the resort fee if you choose not to have continental breakfast. We stayed in one of the rustic cabins.  Clean and fresh.  Staff very accommodating.    And the surrounding area is gorgeous...we hiked daily. Masked folks everywhere."
Tamarack Lodge and Resort,https://www.tripadvisor.com/Hotel_Review-g60791-d78121-Reviews-or15-Tamarack_Lodge_and_Resort-Mammoth_Lakes_California.html#REVIEWS,"We love staying at these century-old rustic cabins because of their outstanding location next to Twin Lakes. With grace and charm, masked manager Michael Peckenpaugh checked us in for a one-night stay less than two weeks after Mammoth Lakes’ lodging opened after COVID-19 closure.  Staff (Renee?) followed up with an in-room phone call to make sure we had everything we needed. (When was the last time that happened to you in the 21st century?) Our cabin (18) overlooking the lakes was well equipped– decent-sized kitchen had large refrigerator, stove, dishes, microwave; living room had gas fireplace and window overlooking the lake; bedroom had king-size bed with lovely linens. We sat on the Adirondacs on out little patio for our own happy hour. Lobby was closed due to COVID-19"
Tamarack Lodge and Resort,https://www.tripadvisor.com/Hotel_Review-g60791-d78121-Reviews-or15-Tamarack_Lodge_and_Resort-Mammoth_Lakes_California.html#REVIEWS,"My husband and I were in need of a getaway that didn't include family, a wedding, a funeral, graduation or any other obligations to anyone other than ourselves. We had a few friends who were headed to Mammoth during the recent film festival and, having never been to the area ourselves, decided to stay at the same place. We fell in love.   Since we brought our little pup with us, we chose a studio cabin (pets are not allowed in the main building) and we are so glad that we did. In addition to creature comforts like a stocked kitchen, a large, comfortable bed and extra blankets, our cabin had a gas fireplace and vaulted ceilings that made us feel like we were actually in someone's cozy little home and not a hotel. That being said, the daily service of fresh towels and toiletries,"
Tamarack Lodge and Resort,https://www.tripadvisor.com/Hotel_Review-g60791-d78121-Reviews-or15-Tamarack_Lodge_and_Resort-Mammoth_Lakes_California.html#REVIEWS,"I have been meaning to write this email for a few weeks now. My husband & I live in Truckee and decided on a whim to come to Mammoth mid-week for a getaway ski trip. We were coming with our dog so we were limited on places we could stay. We called the Tamarack Lodge first and I spoke with a reservationist named Adrianna (? Spelling). She was beyond friendly, communicative, helpful and extremely patient with my million questions! 😊 We did not end up booking at the Tamarack due to pricing but I will 100% recommend people staying here since Adrianna was so nice and accommodating!   My husband and I both work in the hospitality industry and it really goes a long way when employees/staff make a property shine.  Thank you!!!"
Tamarack Lodge and Resort,https://www.tripadvisor.com/Hotel_Review-g60791-d78121-Reviews-or15-Tamarack_Lodge_and_Resort-Mammoth_Lakes_California.html#REVIEWS,"Whenever I'm up in Mammoth, I make it a point to stop by Tamarack at least for a cup of coffee and some hiking and/or fishing. Surrounded by granite peaks, a myriad of lakes, cedars, ponderosas, and thickets of willows and white alder, what more could you ask for but the extreme serenity of the high Sierra?"
Tamarack Lodge and Resort,https://www.tripadvisor.com/Hotel_Review-g60791-d78121-Reviews-or15-Tamarack_Lodge_and_Resort-Mammoth_Lakes_California.html#REVIEWS,"This is exactly what it says, Lodge. As a little bit of a hotel snob, as well as managing hotels, I didn't know what to really expect, however what ever my expectations would've been the team and the property far exceeded all of my expectations in a very positive way.   Cozy, comfortable and friendly, you are seperated from the modern scene at Mammoth, and in a peaceful retreat. There's bus service to and from the Gondola at Mountain Center every 30 minutes, and since you're not in the middle of it all, it's actually shorter than having to walk. I was on the lifts no later than 20 minutes after leaving the resort!  After returning from the resort and absoring this perfect location, I decided for some human interaction, and was able to hang out with Drake and Christina at the"
Tamarack Lodge and Resort,https://www.tripadvisor.com/Hotel_Review-g60791-d78121-Reviews-or20-Tamarack_Lodge_and_Resort-Mammoth_Lakes_California.html#REVIEWS,"Tamarack Lodge is located in the midst of the forest on the backside of Mammoth Mountain. Such a beautiful place in the midst of The John Muir Wilderness. Endless hiking, snowshoeing, and cross country skiing. Even on the weekends there are no crowds!! The mountain offers a free bus ride up to main lodge if you desire to down hill ski. Tamarack Lodge also provides a free and healthy continental breakfast... really great The employees are WONDERFUL!  I must do a shout out to Brian at the front desk. Such a wonderful person, always trying to help out."
Tamarack Lodge and Resort,https://www.tripadvisor.com/Hotel_Review-g60791-d78121-Reviews-or20-Tamarack_Lodge_and_Resort-Mammoth_Lakes_California.html#REVIEWS,"Tamarack needs to be updated. We stayed in a “historic cabin” which needed clean bedding and a remodeled bathroom. There was no shower pressure, and the whole bathroom was in disrepair. It was not worth the cost of the room and the additional “resort fee”. The staff were very professional and friendly, but the whole place needs to be refreshed."
Tamarack Lodge and Resort,https://www.tripadvisor.com/Hotel_Review-g60791-d78121-Reviews-or20-Tamarack_Lodge_and_Resort-Mammoth_Lakes_California.html#REVIEWS,"My wife and I have stayed at Tamarack before and I've already written a review about how charming, clean, and ideal the place is for a mountain getaway. But today I wanted to write about the excellent customer service we received that made the trip so much better.  Everyone at Tamarack is always so friendly and real. The conversations feel genuine and not phony. The trip started off with Dave helping us book over the phone and reserving our favorite cabin there. Then Renee checked us in when we arrived and she was sweet and accommodating. Offered us warm cider upon arrival which was welcoming. Then we had a slight issue with our fireplace in the cabin at one point, and instead of fiddling with it myself I called the front desk and Josh was over in less than 5 minutes. He was"
Tamarack Lodge and Resort,https://www.tripadvisor.com/Hotel_Review-g60791-d78121-Reviews-or20-Tamarack_Lodge_and_Resort-Mammoth_Lakes_California.html#REVIEWS,"The place is really cute! I loved having our own cabin. The lodge is great too--cozy and warm with a fire place and games to play. When we checked in on Dec 5, the guy at the front desk (maybe Josh?) was really friendly and helped us get settled in. He also helped us out the next night when we came back in the lodge to play games.   When we checked out on the morning of Dec 7, the manager (don't remember his name, but I think he had on a blue/white beanie) helped us put snow chains on our tires with a friendly smile even though he had to roll around on the snowy ground to help us out. It was a great experience and we felt very well taken care of!"
Tamarack Lodge and Resort,https://www.tripadvisor.com/Hotel_Review-g60791-d78121-Reviews-or20-Tamarack_Lodge_and_Resort-Mammoth_Lakes_California.html#REVIEWS,"My wife and I visited Tamarack Lodge for dinner, and had a perfect evening. Drake was our bar tender, and made us feel instantly at home and welcome. We were seated quickly and had the best service from Bodie, a New England transplant that regaled us with stories of his time in Tehachapi. I let Bodie know that i was a vegetarian and he got with the cook and made me something really special. Soooo flavorful! My wife got the trout and said it was the best trout she’s ever had. Just a great evening at a special place with some delightful people. Highly recommended."
Hounds Tooth Inn,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"What a fantastic locale. The rooms were clean, perhaps recently remodeled. But what makes the difference is the staff. Everyone was smiling, said a sincere 'Good Morning' and was attentive. The food was great. They have an evening reception and snacks, and breakfast is included in your stay. We will definitely be back."
Hounds Tooth Inn,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,Lovely cozy hotel with very friendly service! Good breakfast and clean rooms. Location: close to the south entrance of Yosemite and really calm at night. But still close to different restaurants and shops.  We had a great stay! Definitely recommended.
Hounds Tooth Inn,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"I and my wife stayed here as a base whilst visiting Yosemite national park for three  days. The Inn is located in a decent location outside of Oakhurst which has all the necessities one could need.   The check in experience was great and the chap who served was polite and nice. They offered some nibbles waiting in our room which was a nice touch after a long drive from San Fran!   Our room was clean and tidy, though was a little smaller than I had hoped. The jetted tub was a bit tired but worked fine and was a great shout after a long hike. Breakfast was nice but we only tried once, given we were up super early each day. They had offered to get up earlier to accommodate but I didn't think it was fair for them to do so - you get a feel for what a hotel is really like with"
Hounds Tooth Inn,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"My husband and I stayed one night in the inn and were very pleased. The English estate type home boasts 12 rooms.  Fresh paint and uncluttered decor made us feel at home. Arriving, we were welcomed into a cozy space with lovely furnishings, a cheery fire, glass of wine and a helpful manager. Once in our room, we found a complimentary charcuterie plate in our regrigerator that we really enjoyed! Don't miss the pepper jelly and cheese on bread rounds! We woke the next morning to wonderful smells from the kitchen. Our pre-arragned breakfasts were served the moment we sat down in the dining room. This is no continental breakfast - far more. We ate near the fire and enjoyed the surrounding woods and fall colors. The one suggestion I would offer would be to upgrade some of the"
Hounds Tooth Inn,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"- Room was comfortable, cozy and clean -Hotel offers free wine and cheese every night at 8-10pm for guests to enjoy by the fire -Location was perfect for a 40 minute drive to Yosemite -Breakfast was made to order and super tasty -Town had lots of restaurants and services 2minute drive away -Coffee and water provided"
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or{}-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"What a fantastic locale. The rooms were clean, perhaps recently remodeled. But what makes the difference is the staff. Everyone was smiling, said a sincere 'Good Morning' and was attentive. The food was great. They have an evening reception and snacks, and breakfast is included in your stay. We will definitely be back."
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or{}-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,Lovely cozy hotel with very friendly service! Good breakfast and clean rooms. Location: close to the south entrance of Yosemite and really calm at night. But still close to different restaurants and shops.  We had a great stay! Definitely recommended.
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or{}-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"I and my wife stayed here as a base whilst visiting Yosemite national park for three  days. The Inn is located in a decent location outside of Oakhurst which has all the necessities one could need.   The check in experience was great and the chap who served was polite and nice. They offered some nibbles waiting in our room which was a nice touch after a long drive from San Fran!   Our room was clean and tidy, though was a little smaller than I had hoped. The jetted tub was a bit tired but worked fine and was a great shout after a long hike. Breakfast was nice but we only tried once, given we were up super early each day. They had offered to get up earlier to accommodate but I didn't think it was fair for them to do so - you get a feel for what a hotel is really like with"
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or{}-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"My husband and I stayed one night in the inn and were very pleased. The English estate type home boasts 12 rooms.  Fresh paint and uncluttered decor made us feel at home. Arriving, we were welcomed into a cozy space with lovely furnishings, a cheery fire, glass of wine and a helpful manager. Once in our room, we found a complimentary charcuterie plate in our regrigerator that we really enjoyed! Don't miss the pepper jelly and cheese on bread rounds! We woke the next morning to wonderful smells from the kitchen. Our pre-arragned breakfasts were served the moment we sat down in the dining room. This is no continental breakfast - far more. We ate near the fire and enjoyed the surrounding woods and fall colors. The one suggestion I would offer would be to upgrade some of the"
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or{}-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"- Room was comfortable, cozy and clean -Hotel offers free wine and cheese every night at 8-10pm for guests to enjoy by the fire -Location was perfect for a 40 minute drive to Yosemite -Breakfast was made to order and super tasty -Town had lots of restaurants and services 2minute drive away -Coffee and water provided"
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or5-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"Loved the welcome letter and blueberry pie on arrival ! Breakfast fabulous with a different choice every day . Drinks / nibbles in the evening a lovely touch . Rooms comfortable , staff welcoming . Definitely would recommend and would not hesitate to stay there again . Great base for Yosemite ."
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or5-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"They were really kind, welcoming and hosting us in their new like hotel. It was a very positive experience that we'll always remember at the end of our vacation. Parking was big enough, it was calm during the night, especially we were satisfied with quality mattress."
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or5-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,We stayed in Room 13 and had a great experience. The room is beautiful and the surroundings are quiet and peaceful. The breakfasts are amazing!! Thank You Chefs !! Evening wine pairings were quaint and the fire just added to the ambiance. Employees are polite and friendly. Cannot wait to return !!
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or5-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,My husband and I arrived on Wednesday and were treated very warmly by Shelby. We enjoyed the evening receptions tremendously and the breakfasts were awesome and very filling which was very helpful since we knew we would be walking over 6 miles a day in Yosemite. The room was spacious and comfortable but could really use a table. The bathroom is large but there also should be a side table to put your toiletries on. The jacuzzi tub was nice and big but unfortunately when we tried to use it the water came out pink (Derek thought maybe it had something to do with the rain but he had no definite answer for us). This was a big disappointment since this was the reason we booked this room. We also had no hot water that afternoon and we both had to take cold showers (another bummer). We
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or5-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,We were greeted and made aware that they would take care of anything we needed. We entered our room to a welcome letter and snack plate in our refrigerator. Breakfast was ABSOLUTELY AMAZING!!! We will always stay here when we’re in the area!!!
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or10-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"My husband and I stay here for a 3 night trip to Yosemite. We drove about 40mins to the park every morning (insider tip: download the ‘gypsy’ app for an amazing audio tour of the park). The breakfast was delicious, the bed was super comfortable and clean and we felt very safe there. A BIG plus was the free wine and cheese they offered every evening 🍷"
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or10-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"We greatly enjoyed the spacious room with fireplace and jacuzzi bathtub, while sipping our wine from the even reception. Wonderful experience.  Adorable decorations throughout the Inn and friendly staff. The breakfast was delicious and filling as we headed out to Yosemite."
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or10-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"Although we missed the sign coming from town at first, turning into the Inn was a pleasant end to the day.  Our room was at the end of the upstairs hall overlooking the valley behind it, although there was another private property which could be seen.  Having a nice welcome note and a small tray of fruit in the fridge was thoughtful. The fireplace would be nice in a cooler time of year, but I did enjoy soaking in the jacuzzi after a long day hiking. Our bed was very comfortable too.  We were back in time each evening for the wine and meat/cheese board, so we didn't even need to go out to eat!  We really liked the pre-order for breakfast choices  which was cooked to order by the private chef.  No pre-packaged food here!  In fact, we asked if there could be a go box made for our"
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or10-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"My wife and I stayed four nights at the Hounds Tooth Inn and were very happy with our stay.  The staff’s customer service was excellent, the room was clean and comfortable, and the location is very convenient for trips into Yosemite.  Breakfast was great each day.  We would be very happy to stay there again."
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or10-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"The summer cottage was delightful, we are locals but want a night alone for our anniversary! Room was very good sized, however the bed & bedding was very uncomfortable, the sheets & blankets were very stiff & itchy, the bed was VERY hard (I like a firm mattress) and made a clanging sound every time you moved.  The staff was amazing & very friendly.  Breakfast was delicious & cooked exactly like we asked.  We missed the evening thing but it was offered to us anyways.  Check in-out was very simple.  The jacuzzi tub was fantastic, as was the double showers heads in the bathroom.  It was very clean & well maintained!  Besides the bed needing to be replaced, the only thing I would suggest is an outside seating area, to enjoy the beautiful area!"
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or15-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"Great service, hospitality. Excellent breakfast, consistent everyday. Our room was not cleaned everyday due to the pandemic but the staff was available if we needed anything. If you are looking for a quiet place to relax after a busy day in the Area, they have wine and cheese  in the evenings."
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or15-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,Wonderful small hotel. Stayed for 3 nights and we were impressed by the high quality service. Excellent breakfast and loved the complimentary wine and snacks every evening. Room was fairly small but had everything you need including hot tub! About an hour and 20 drive from Yosemite valley but preferred staying in this area as close to a number of restaurants and more going on during the evenings. Highly recommend this place.
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or15-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"Loved the rooms, so quaint and very elegant. We liked the food and the breakfast was amazing,  chef was personable and accommodating.  We would love to come again. Next time we will get the cabin looks so amazing. Thank the staff and chef for his amazing food."
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or15-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"Hounds Tooth Inn is just near the South Gate of Yosemite.   It offers homestay atmosphere, but the area has bad cellphone reception.  Slow wifi.   Room was clean.  Bathroom is small and noisy of fan sound.  No elevator, so it was hard to carry luggage through narrow stairs."
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or15-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"The room and amenity were very nice. I like their welcome snack bar (wine, fruits, and pickles). The breakfast was great. There were options you could choose from. The hotel was very clean and lovely. We enjoyed our stay there very much!"
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or20-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"Our family recently stayed at this Inn as our base for hiking at Yosemite. The location was perfect. The staff were attentive and helpful throughout our stay. However, the chef deserves particular praise for his personal effort on the breakfast menu. These meals were simply delicious. He would also provide samples of new dishes as he was creating them. For the staff, they were all very sweet and knowledgable about the local hikes. I was forewarned the half-dome would take 13 hours, and it did.  We hope our travels bring us back to this very special place ... we wouldn't stay anywhere else. Thank you for an all around wonderful experience!"
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or20-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"From the moment we arrived at the hotel we were greeted with such great customer service and hospitality through the workers and welcome cards. The hotel is also in a location that is convent to visit Yosemite. Everything the hotel provided was excellent in our small home(we stayed the summer cottage house), like how convent and tasty breakfast was to the spacious areas of both the house and driveway which made parking simple. The room also had a warm and homey feel to it with everything neatly placed and a fireplace. Even the breakfast that was provided was fresh and could even be delivered to you. snacks and drinks were also accommodated for us as well during the evening reception which really sealed this hotel as a wonderful visit. Most important though was definitely the"
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or20-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"Refer to photos of the filthy tile outside room, filthy bathroom, tiny TV way across the room , shelf blocking A/C circulation, light switch you can’t turn off because of poor planning, sun shining under the door. Gaudy tub/ filthy jets. Left after 1 night. Over-priced just to add to the horror."
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or20-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"Cute and quaint with amazing hospitality is what makes the Houndstooth a 5 star.  Grace at front desk was fantastic!  Food during breakfast was delicious!!  Room was spacious, a bit dated but very clean and nicely oversized with a Jaccuzi.   Would stay again!"
Hounds Tooth Inn,https://www.tripadvisor.com/Hotel_Review-g32809-d73883-Reviews-or20-Hounds_Tooth_Inn-Oakhurst_California.html#REVIEWS,"My wife and I stayed there couple weeks back. It’s a cute boutique place a short drive from the Yosemite park entrance. Spacious room with an oversized jacuzzi. Room was clean and well kept. The staff super friendly. Appreciated that we had to reduce our stay by and day and they accommodated without any penalty.   Two highlights for us, (I) sitting outside enjoying  a glass of wine and have two deers walk by and (ii) really good breakfast options to choose from and the chef doing a great job preparing each order.  Good spread of cheeses, cookies and snacks in the afternoon to munch on. Although the wine could have been a better quality.   All in all a great option and would recommend it."
Groveland Hotel,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g32460-d113786-Reviews-Groveland_Hotel-Groveland_California.html#REVIEWS,Charming old hotel in a really cute little town on the way to Yosemite.  The hotel has been tastefully renovated to preserve its character as a historic hotel but updated to make the modern traveler comfortable. Very comfortable bed and clean room with private bath.  My only complaint was it took a while to get hot water in the room in the morning.  The attached little bistro restaurant was fabulous and what a surprise to find jazz on the patio under heaters in December!  We'll be sure to stop again on our way into Yosemite.
Groveland Hotel,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g32460-d113786-Reviews-Groveland_Hotel-Groveland_California.html#REVIEWS,"Loved the patio lights, seating and attention to detail across the small property. We made it in time for live music. Ended up being a perfect stop over before heading to Yosemite the next morning. The hands free check-in and check-out experience, and general cleanliness was very welcome given the pandemic situation."
Groveland Hotel,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g32460-d113786-Reviews-Groveland_Hotel-Groveland_California.html#REVIEWS,Amazing place .. bed was so comfortable.. especially after long day of hiking.. staff very nice and accommodating. Will def be back .. nice touches through put the property .. love how cute the town is also .
Groveland Hotel,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g32460-d113786-Reviews-Groveland_Hotel-Groveland_California.html#REVIEWS,"Super clean. Nicely renovated (fairly recently by new owners I heard). Killer cozy tap room/whiskey bar. Tremendous selection of both -if you're into that kind of thing. Very good food and nice menu although not huge, everything well prepared. Wonderful large back patio with a couple of levels. Live music on the Saturday night we were there which was great. Very friendly staff-good energy and vibes. Only negative was the in-room mini fridge and HVAC were very loud during the night. But, even with that, still a great spot."
Groveland Hotel,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g32460-d113786-Reviews-Groveland_Hotel-Groveland_California.html#REVIEWS,"Beautiful hotel on historic list. Staff all wonderful. Definitely we’re coming back! This was our anniversary, we were exited about staying here, as a dream come true! We definitely recommend this beautiful hotel."
Groveland Hotel,https://www.tripadvisor.com/Hotel_Review-g32460-d113786-Reviews-or{}-Groveland_Hotel-Groveland_California.html#REVIEWS,Charming old hotel in a really cute little town on the way to Yosemite.  The hotel has been tastefully renovated to preserve its character as a historic hotel but updated to make the modern traveler comfortable. Very comfortable bed and clean room with private bath.  My only complaint was it took a while to get hot water in the room in the morning.  The attached little bistro restaurant was fabulous and what a surprise to find jazz on the patio under heaters in December!  We'll be sure to stop again on our way into Yosemite.
Groveland Hotel,https://www.tripadvisor.com/Hotel_Review-g32460-d113786-Reviews-or{}-Groveland_Hotel-Groveland_California.html#REVIEWS,"Loved the patio lights, seating and attention to detail across the small property. We made it in time for live music. Ended up being a perfect stop over before heading to Yosemite the next morning. The hands free check-in and check-out experience, and general cleanliness was very welcome given the pandemic situation."
Groveland Hotel,https://www.tripadvisor.com/Hotel_Review-g32460-d113786-Reviews-or{}-Groveland_Hotel-Groveland_California.html#REVIEWS,Amazing place .. bed was so comfortable.. especially after long day of hiking.. staff very nice and accommodating. Will def be back .. nice touches through put the property .. love how cute the town is also .
Groveland Hotel,https://www.tripadvisor.com/Hotel_Review-g32460-d113786-Reviews-or{}-Groveland_Hotel-Groveland_California.html#REVIEWS,"Super clean. Nicely renovated (fairly recently by new owners I heard). Killer cozy tap room/whiskey bar. Tremendous selection of both -if you're into that kind of thing. Very good food and nice menu although not huge, everything well prepared. Wonderful large back patio with a couple of levels. Live music on the Saturday night we were there which was great. Very friendly staff-good energy and vibes. Only negative was the in-room mini fridge and HVAC were very loud during the night. But, even with that, still a great spot."
Groveland Hotel,https://www.tripadvisor.com/Hotel_Review-g32460-d113786-Reviews-or{}-Groveland_Hotel-Groveland_California.html#REVIEWS,"Beautiful hotel on historic list. Staff all wonderful. Definitely we’re coming back! This was our anniversary, we were exited about staying here, as a dream come true! We definitely recommend this beautiful hotel."
Groveland Hotel,https://www.tripadvisor.com/Hotel_Review-g32460-d113786-Reviews-or5-Groveland_Hotel-Groveland_California.html#REVIEWS,"Authentic, Very friendly crew. Clean and quiet. Slept Great ! Vintage furniture and comfortable bed. Inside and outside staircases. Generous Parking. Great Beer and Wine choices(reasonably priced). Great choice and wonderful way to enter Yosemite ! Left my Kindle there and they agreed to send it to me !"
Groveland Hotel,https://www.tripadvisor.com/Hotel_Review-g32460-d113786-Reviews-or5-Groveland_Hotel-Groveland_California.html#REVIEWS,"Took a short trip to Yosemite. This hotel was a perfect location - lots of food options around, and it was clean with comfortable bedding . Didn’t get to see the live music, but it seems like it has a really nice ambience outside as well. Would recommend it for sure."
Groveland Hotel,https://www.tripadvisor.com/Hotel_Review-g32460-d113786-Reviews-or5-Groveland_Hotel-Groveland_California.html#REVIEWS,"Classic California Gold Rush era hotel.  Small rooms (at least the one we were in), but not unexpected for a historic structure.  Great Tap Room with full bar and several beers on tap.  Decent bar food -- appetizers are quite good.  Small indoor dining area and large outdoor ""beer garden"" with live music.  Food/drink service staff very friendly and helpful.  Understand there is a general store on premises, but did not go there.  This was our 3rd or 4th stay at the Groveland Hotel over the last 10 years.  New ownership has big plans, I think, for improvements and upgrades.  A great upgrade would be some sort of breakfast offering as I suspect a lot of guests are looking to get ""up and out"" to Yosemite."
Groveland Hotel,https://www.tripadvisor.com/Hotel_Review-g32460-d113786-Reviews-or5-Groveland_Hotel-Groveland_California.html#REVIEWS,"Historic hotel with creaky wood floors, thick carpets, in-room sinks, and apparently a resident ghost - BUT with a chic little wine and beer bar and a gorgeous patio where they play live music.  I felt like I was staying in a movie set.  The rooms have the traditional layout so do not expect the cavernous expanse of the Marriot but it is fun and refreshing to stay in a hotel that has retained the original details.  Great couples hotel just 30 minutes from Yosemite."
Groveland Hotel,https://www.tripadvisor.com/Hotel_Review-g32460-d113786-Reviews-or5-Groveland_Hotel-Groveland_California.html#REVIEWS,"Booked a one night stay here at the last minute. What a wonderful hotel! Groveland is about 30 miles outside of Yosemite's Big Oak Flat entrance so a pretty easy drive into (or out of) the park. Our room was extremely comfortable, great bed and nice antique furnishings. All the reception desk people were incredibly nice and helpful. The back patio/eating area is lovely and comfortable. There are also a number of nice outdoor areas on the 1st and 2nd levels to sit and enjoy the evening (or morning). Couple of things to note: 1) Groveland is a VERY small town with limited dining options. 2) The hotel is right on 120 so there is traffic noise if you're in one of the front rooms. 3) There are no elevators, so if stairs are an issue for you, request a ground floor room. 4) The a/c"
